"DETECT_EQUIP_NO","POSITION_NO","BAR_CODE","LOAD_CURRENT","PF","AVE_ERR"
"20","19","3730001000000411691523","05","01","+0.0144"
"20","28","3730001000000411675837","05","01","+0.0189"
"20","30","3730001000000411676261","05","01","+0.0222"
"20","34","3730001000000411677435","05","01","+0.0489"
"20","36","3730001000000411676315","05","01","+0.0022"
"20","40","3730001000000411691509","05","01","+0.0634"
"20","42","3730001000000411674625","05","01","+0.0133"
"20","44","3730001000000411678227","05","01","-0.0022"
"19","45","3730001000000411686789","05","01","-0.0055"
"19","46","3730001000000411690441","05","01","+0.0644"
"5","13","3730001000000411695644","05","01","0.0000"
"9","42","3730001000000411705848","05","01","+0.0277"
"9","44","3730001000000411709594","05","01","+0.0578"
"9","50","3730001000000411710491","05","01","+0.0756"
"9","54","3730001000000411710330","05","01","+0.0656"
"5","55","3730001000000411704131","05","01","+0.0166"
"1","55","3730001000000411377847","05","01","+0.0344"
"19","17","3730001000000411694753","05","01","-0.0100"
"19","19","3730001000000411694944","05","01","+0.0033"
"19","28","3730001000000411678197","05","01","+0.0033"
"19","29","3730001000000411671570","05","01","-0.0144"
"19","31","3730001000000411678173","05","01","+0.0522"
"19","33","3730001000000411694470","05","01","-0.0100"
"19","42","3730001000000411703981","05","01","+0.0122"
"4","56","3730001000000411673413","05","01","+0.0066"
"4","59","3730001000000411683085","05","01","-0.0266"
"19","55","3730001000000411680367","05","01","-0.0211"
"3","6","3730001000000411442613","05","01","+0.0255"
"3","11","3730001000000411486976","05","01","+0.0400"
"3","14","3730001000000411487041","05","01","-0.0045"
"3","25","3730001000000411481711","05","01","+0.0189"
"3","39","3730001000000411484880","05","01","-0.0155"
"3","42","3730001000000411483531","05","01","-0.0577"
"16","18","3730001000000411375348","05","01","-0.0233"
"16","21","3730001000000411377052","05","01","+0.0077"
"16","27","3730001000000411379230","05","01","+0.0289"
"16","29","3730001000000411403669","05","01","+0.0322"
"16","32","3730001000000411403638","05","01","+0.0322"
"16","33","3730001000000411379247","05","01","+0.0255"
"16","38","3730001000000411379308","05","01","+0.0277"
"5","2","3730001000000411707170","05","01","+0.0377"
"18","1","3730001000000411671150","05","01","-0.0144"
"6","2","3730001000000411684471","05","01","+0.0255"
"18","12","3730001000000411680138","05","01","+0.0322"
"18","21","3730001000000411679538","05","01","-0.0222"
"18","22","3730001000000411672171","05","01","+0.0111"
"18","28","3730001000000411706067","05","01","+0.0467"
"18","34","3730001000000411706012","05","01","-0.0055"
"18","40","3730001000000411672201","05","01","-0.0166"
"6","7","3730001000000411665555","05","01","-0.0122"
"6","28","3730001000000411662493","05","01","+0.0045"
"6","35","3730001000000411685959","05","01","+0.0200"
"6","37","3730001000000411666231","05","01","+0.0011"
"6","46","3730001000000411685454","05","01","-0.0266"
"6","51","3730001000000411666545","05","01","-0.0521"
"18","52","3730001000000411678296","05","01","-0.0133"
"18","55","3730001000000411671877","05","01","0.0000"
"6","60","3730001000000411666880","05","01","-0.0166"
"10","9","3730001000000411696221","05","01","+0.0433"
"10","13","3730001000000411695552","05","01","+0.0200"
"10","33","3730001000000411466749","05","01","+0.0022"
"10","41","3730001000000411696153","05","01","+0.0088"
"10","50","3730001000000411695118","05","01","0.0000"
"10","60","3730001000000411694647","05","01","-0.0122"
"7","16","3730001000000411698461","05","01","+0.0389"
"7","31","3730001000000411697907","05","01","+0.0055"
"7","34","3730001000000411696030","05","01","+0.0044"
"7","38","3730001000000411690724","05","01","-0.0055"
"7","40","3730001000000411674526","05","01","-0.0011"
"7","43","3730001000000411698423","05","01","+0.0444"
"7","45","3730001000000411695224","05","01","+0.0255"
"7","53","3730001000000411675134","05","01","+0.0044"
"7","54","3730001000000411674595","05","01","-0.0111"
"1","12","3730001000000411403935","05","01","+0.0545"
"1","13","3730001000000411402280","05","01","+0.0377"
"1","18","3730001000000411376604","05","01","+0.0322"
"1","37","3730001000000411439750","05","01","+0.0567"
"1","40","3730001000000411487232","05","01","+0.0200"
"1","41","3730001000000411402303","05","01","+0.0244"
"1","44","3730001000000411374273","05","01","+0.0100"
"1","57","3730001000000411487225","05","01","+0.0578"
"1","60","3730001000000411404291","05","01","+0.0344"
"4","1","3730001000000411497033","05","01","-0.0077"
"4","8","3730001000000411440497","05","01","-0.0477"
"4","11","3730001000000411450311","05","01","+0.0100"
"4","12","3730001000000411471675","05","01","-0.0066"
"4","16","3730001000000411474898","05","01","-0.0200"
"4","22","3730001000000411450724","05","01","+0.0033"
"4","29","3730001000000411453398","05","01","+0.0089"
"4","2","3730001000000411399764","05","01","-0.0388"
"4","21","3730001000000411490126","05","01","-0.0144"
"4","44","3730001000000411425197","05","01","+0.0489"
"4","49","3730001000000411425432","05","01","+0.0289"
"4","52","3730001000000411424671","05","01","-0.0177"
"4","53","3730001000000411480950","05","01","+0.0178"
"16","57","3730001000000411675509","05","01","+0.0244"
"6","11","3730001000000411439538","05","01","+0.0467"
"6","12","3730001000000411439736","05","01","-0.0033"
"6","24","3730001000000411484262","05","01","+0.1558"
"6","30","3730001000000411403690","05","01","+0.0433"
"6","35","3730001000000411483586","05","01","+0.0111"
"6","42","3730001000000411437589","05","01","+0.0022"
"6","43","3730001000000411483579","05","01","+0.0144"
"12","14","3730001000000411481254","05","01","-0.0033"
"12","25","3730001000000411442286","05","01","-0.0244"
"12","26","3730001000000411373658","05","01","+0.0255"
"12","34","3730001000000411442255","05","01","+0.0266"
"12","36","3730001000000411404758","05","01","+0.0288"
"12","39","3730001000000411402907","05","01","+0.0089"
"12","42","3730001000000411440091","05","01","+0.0455"
"12","46","3730001000000411402921","05","01","+0.0355"
"12","56","3730001000000411481544","05","01","-0.0066"
"12","60","3730001000000411480837","05","01","+0.0589"
"9","52","3730001000000411441296","05","01","+0.0622"
"9","54","3730001000000411499631","05","01","+0.0411"
"9","55","3730001000000411499617","05","01","+0.0155"
"7","3","3730001000000411708153","05","01","+0.0311"
"9","5","3730001000000411667290","05","01","+0.0333"
"9","14","3730001000000411666941","05","01","+0.0567"
"9","19","3730001000000411685287","05","01","+0.0244"
"9","20","3730001000000411686208","05","01","+0.0889"
"13","23","3730001000000411464974","05","01","+0.0700"
"13","29","3730001000000411466541","05","01","+0.0055"
"13","31","3730001000000411466862","05","01","-0.0044"
"13","46","3730001000000411501358","05","01","+0.0300"
"13","48","3730001000000411500511","05","01","-0.0022"
"13","53","3730001000000411499792","05","01","+0.0155"
"13","57","3730001000000411467722","05","01","+0.0545"
"9","22","3730001000000411666866","05","01","+0.0422"
"9","37","3730001000000411666873","05","01","+0.0378"
"9","47","3730001000000411667245","05","01","+0.0600"
"9","52","3730001000000411666842","05","01","+0.0611"
"6","7","3730001000000411422486","05","01","-0.0022"
"6","10","3730001000000411402709","05","01","-0.0089"
"6","22","3730001000000411404987","05","01","-0.0122"
"6","24","3730001000000411469993","05","01","-0.0355"
"6","34","3730001000000411404925","05","01","-0.0067"
"6","43","3730001000000411452568","05","01","+0.0411"
"6","50","3730001000000411402792","05","01","-0.0255"
"6","55","3730001000000411470111","05","01","-0.0089"
"2","43","3730001000000411667177","05","01","+0.0311"
"2","46","3730001000000411667214","05","01","+0.0745"
"2","52","3730001000000411685539","05","01","+0.0355"
"7","11","3730001000000411423261","05","01","-0.0111"
"7","35","3730001000000411438593","05","01","+0.0033"
"12","5","3730001000000411475246","05","01","+0.0044"
"13","22","3730001000000411671273","05","01","+0.0478"
"13","29","3730001000000411672218","05","01","+0.0322"
"4","4","3730001000000411424794","05","01","-0.0200"
"16","36","3730001000000411676636","05","01","-0.0300"
"9","30","3730001000000411442248","05","01","+0.0422"
"9","38","3730001000000411440824","05","01","+0.0400"
"9","49","3730001000000411442330","05","01","+0.0522"
"9","56","3730001000000411400385","05","01","+0.0834"
"9","57","3730001000000411399788","05","01","+0.0444"
"12","59","3730001000000411546106","05","01","+0.0200"
"16","12","3730001000000411669676","05","01","+0.0189"
"16","27","3730001000000411691561","05","01","-0.0089"
"16","29","3730001000000411670313","05","01","+0.0455"
"16","40","3730001000000411669508","05","01","+0.0011"
"12","3","3730001000000411677381","05","01","+0.0300"
"12","4","3730001000000411693008","05","01","+0.0277"
"12","10","3730001000000411693503","05","01","+0.0355"
"12","13","3730001000000411691899","05","01","+0.0422"
"12","16","3730001000000411693916","05","01","+0.0200"
"12","23","3730001000000411692926","05","01","+0.0377"
"12","45","3730001000000411693589","05","01","+0.0422"
"12","59","3730001000000411701826","05","01","+0.0622"
"2","29","3730001000000411426385","05","01","-0.0400"
"10","4","3730001000000411532284","05","01","+0.0022"
"17","28","3730001000000411677145","05","01","+0.0467"
"17","30","3730001000000411677688","05","01","+0.2227"
"17","51","3730001000000411674762","05","01","+0.0233"
"17","52","3730001000000411676735","05","01","+0.0200"
"17","60","3730001000000411675363","05","01","+0.0555"
"16","21","3730001000000411664251","05","01","+0.0044"
"17","13","3730001000000411376031","05","01","+0.0478"
"17","15","3730001000000411375089","05","01","+0.0377"
"8","58","3730001000000411401788","05","01","+0.0456"
"8","59","3730001000000411401504","05","01","+0.0411"
"8","60","3730001000000411402532","05","01","+0.0467"
"12","5","3730001000000411448783","05","01","+0.0422"
"12","43","3730001000000411705640","05","01","+0.0056"
"12","54","3730001000000411705497","05","01","+0.0122"
"9","28","3730001000000411423742","05","01","+0.0144"
"9","43","3730001000000411488314","05","01","+0.0711"
"15","8","3730001000000411675028","05","01","-0.0033"
"15","36","3730001000000411693954","05","01","+0.0200"
"15","38","3730001000000411701857","05","01","-0.0011"
"15","56","3730001000000411693923","05","01","+0.0077"
"8","47","3730001000000411400132","05","01","+0.0088"
"14","45","3730001000000411699949","05","01","+0.0255"
"17","17","3730001000000411690632","05","01","+0.0311"
"17","21","3730001000000411669669","05","01","+0.0411"
"17","47","3730001000000411689483","05","01","+0.0066"
"11","1","3730001000000411674175","05","01","+0.0600"
"11","13","3730001000000411683108","05","01","+0.0222"
"11","16","3730001000000411662882","05","01","-0.0066"
"1","1","3730001000000411705572","05","01","+0.0622"
"1","5","3730001000000411705565","05","01","+0.0300"
"1","6","3730001000000411715311","05","01","+0.0522"
"1","8","3730001000000411714802","05","01","+0.0300"
"1","17","3730001000000411707279","05","01","+0.0200"
"1","20","3730001000000411715021","05","01","+0.0644"
"17","2","3730001000000411674731","05","01","+0.0088"
"17","6","3730001000000411682774","05","01","+0.0011"
"17","11","3730001000000411675417","05","01","+0.0378"
"10","8","3730001000000411532253","05","01","-0.0122"
"10","15","3730001000000411438418","05","01","+0.0189"
"10","51","3730001000000411531263","05","01","+0.0011"
"3","60","3730001000000411442576","05","01","+0.0211"
"16","54","3730001000000411403621","05","01","+0.1413"
"16","60","3730001000000411483425","05","01","-0.0322"
"5","13","3730001000000411706487","05","01","+0.0411"
"5","19","3730001000000411706371","05","01","-0.0044"
"5","23","3730001000000411706746","05","01","+0.1959"
"5","27","3730001000000411679408","05","01","+0.0366"
"5","36","3730001000000411715403","05","01","+0.0556"
"5","40","3730001000000411706388","05","01","+0.0311"
"10","1","3730001000000411692063","05","01","+0.0901"
"4","1","3730001000000411685379","05","01","+0.0167"
"2","14","3730001000000411450557","05","01","+0.0111"
"2","15","3730001000000411473525","05","01","+0.0344"
"2","19","3730001000000411405007","05","01","-0.0011"
"2","30","3730001000000411473662","05","01","-0.0089"
"2","32","3730001000000411426408","05","01","+0.0011"
"2","46","3730001000000411453022","05","01","-0.0089"
"2","55","3730001000000411474423","05","01","+0.0545"
"12","30","3730001000000411465131","05","01","+0.0255"
"12","35","3730001000000411468606","05","01","+0.0400"
"12","52","3730001000000411644765","05","01","+0.0133"
"12","53","3730001000000411645236","05","01","-0.0055"
"12","54","3730001000000411642747","05","01","+0.0100"
"12","56","3730001000000411646394","05","01","+0.0189"
"14","44","3730001000000411472559","05","01","+0.0789"
"14","45","3730001000000411473969","05","01","-0.0133"
"14","50","3730001000000411449940","05","01","+0.0656"
"10","15","3730001000000411714215","05","01","+0.0066"
"10","28","3730001000000411679385","05","01","+0.0623"
"10","30","3730001000000411671358","05","01","+0.0667"
"10","35","3730001000000411671457","05","01","+0.0244"
"10","36","3730001000000411670726","05","01","+0.0055"
"10","42","3730001000000411670863","05","01","+0.0178"
"10","44","3730001000000411678647","05","01","+0.0456"
"12","57","3730001000000411644857","05","01","-0.0211"
"12","58","3730001000000411645434","05","01","+0.0823"
"12","22","3730001000000411449711","05","01","+0.0045"
"12","24","3730001000000411438401","05","01","+0.0178"
"12","28","3730001000000411466459","05","01","-0.0144"
"8","24","3730001000000411696719","05","01","+0.0422"
"8","30","3730001000000411697884","05","01","+0.0355"
"8","44","3730001000000411696641","05","01","+0.0155"
"8","49","3730001000000411697808","05","01","+0.0144"
"8","53","3730001000000411695231","05","01","+0.0845"
"4","4","3730001000000411684372","05","01","+0.0211"
